"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Lloc de procedència","Nombre"
2015,8,"Nou Barris",50,"les Roquetes","País Basc",2
2015,8,"Nou Barris",51,"Verdun","País Basc",0
2015,8,"Nou Barris",52,"la Prosperitat","País Basc",6
2015,8,"Nou Barris",53,"la Trinitat Nova","País Basc",2
2015,8,"Nou Barris",54,"Torre Baró","País Basc",0
2015,8,"Nou Barris",55,"Ciutat Meridiana","País Basc",4
2015,8,"Nou Barris",56,"Vallbona","País Basc",0
2015,9,"Sant Andreu",57,"la Trinitat Vella","País Basc",16
2015,9,"Sant Andreu",58,"Baró de Viver","País Basc",3
2015,9,"Sant Andreu",59,"el Bon Pastor","País Basc",7
2015,9,"Sant Andreu",60,"Sant Andreu","País Basc",14
2015,9,"Sant Andreu",61,"la Sagrera","País Basc",7
2015,9,"Sant Andreu",62,"el Congrés i els Indians","País Basc",5
2015,9,"Sant Andreu",63,"Navas","País Basc",5
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","País Basc",15
2015,10,"Sant Martí",65,"el Clot","País Basc",19
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","País Basc",11
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","País Basc",8
2015,10,"Sant Martí",68,"el Poblenou","País Basc",27
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","País Basc",7
2015,10,"Sant Martí",70,"el Besòs i el Maresme","País Basc",21
2015,10,"Sant Martí",71,"Provençals del Poblenou","País Basc",8
2015,10,"Sant Martí",72,"Sant Martí de Provençals","País Basc",6
2015,10,"Sant Martí",73,"la Verneda i la Pau","País Basc",10
2015,99,"No consta",99,"No consta","País Basc",0
2015,1,"Ciutat Vella",1,"el Raval","Rioja, La",10
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Rioja, La",0
2015,1,"Ciutat Vella",3,"la Barceloneta","Rioja, La",3
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Rioja, La",2
2015,2,"Eixample",5,"el Fort Pienc","Rioja, La",2
2015,2,"Eixample",6,"la Sagrada Família","Rioja, La",2
2015,2,"Eixample",7,"la Dreta de l'Eixample","Rioja, La",2
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Rioja, La",6
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Rioja, La",5
2015,2,"Eixample",10,"Sant Antoni","Rioja, La",3
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Rioja, La",9
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Rioja, La",0
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Rioja, La",0
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Rioja, La",0
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Rioja, La",1
2015,3,"Sants-Montjuïc",16,"la Bordeta","Rioja, La",3
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Rioja, La",7
2015,3,"Sants-Montjuïc",18,"Sants","Rioja, La",8
2015,4,"Les Corts",19,"les Corts","Rioja, La",2
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Rioja, La",0
2015,4,"Les Corts",21,"Pedralbes","Rioja, La",1
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Rioja, La",0
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Rioja, La",0
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Rioja, La",1
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Rioja, La",0
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Rioja, La",2
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Rioja, La",1
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Rioja, La",1
2015,6,"Gràcia",29,"el Coll","Rioja, La",5
2015,6,"Gràcia",30,"la Salut","Rioja, La",1
2015,6,"Gràcia",31,"la Vila de Gràcia","Rioja, La",17
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Rioja, La",1
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Rioja, La",1
2015,7,"Horta-Guinardó",34,"Can Baró","Rioja, La",0
2015,7,"Horta-Guinardó",35,"el Guinardó","Rioja, La",4
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Rioja, La",0
2015,7,"Horta-Guinardó",37,"el Carmel","Rioja, La",1
2015,7,"Horta-Guinardó",38,"la Teixonera","Rioja, La",2
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Rioja, La",0
2015,7,"Horta-Guinardó",40,"Montbau","Rioja, La",0
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Rioja, La",0
2015,7,"Horta-Guinardó",42,"la Clota","Rioja, La",0
2015,7,"Horta-Guinardó",43,"Horta","Rioja, La",3
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Rioja, La",1
2015,8,"Nou Barris",45,"Porta","Rioja, La",2
2015,8,"Nou Barris",46,"el Turó de la Peira","Rioja, La",6
2015,8,"Nou Barris",47,"Can Peguera","Rioja, La",0
2015,8,"Nou Barris",48,"la Guineueta","Rioja, La",0
2015,8,"Nou Barris",49,"Canyelles","Rioja, La",0
2015,8,"Nou Barris",50,"les Roquetes","Rioja, La",2
2015,8,"Nou Barris",51,"Verdun","Rioja, La",0
2015,8,"Nou Barris",52,"la Prosperitat","Rioja, La",4
2015,8,"Nou Barris",53,"la Trinitat Nova","Rioja, La",1
2015,8,"Nou Barris",54,"Torre Baró","Rioja, La",0
2015,8,"Nou Barris",55,"Ciutat Meridiana","Rioja, La",0
2015,8,"Nou Barris",56,"Vallbona","Rioja, La",0
2015,9,"Sant Andreu",57,"la Trinitat Vella","Rioja, La",3
2015,9,"Sant Andreu",58,"Baró de Viver","Rioja, La",0
2015,9,"Sant Andreu",59,"el Bon Pastor","Rioja, La",1
2015,9,"Sant Andreu",60,"Sant Andreu","Rioja, La",1
2015,9,"Sant Andreu",61,"la Sagrera","Rioja, La",1
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Rioja, La",4
2015,9,"Sant Andreu",63,"Navas","Rioja, La",2
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Rioja, La",6
2015,10,"Sant Martí",65,"el Clot","Rioja, La",0
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Rioja, La",3
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Rioja, La",0
2015,10,"Sant Martí",68,"el Poblenou","Rioja, La",4
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Rioja, La",0
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Rioja, La",4
2015,10,"Sant Martí",71,"Provençals del Poblenou","Rioja, La",2
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Rioja, La",2
2015,10,"Sant Martí",73,"la Verneda i la Pau","Rioja, La",1
2015,99,"No consta",99,"No consta","Rioja, La",0
2015,1,"Ciutat Vella",1,"el Raval","Ceuta",2
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Ceuta",0
2015,1,"Ciutat Vella",3,"la Barceloneta","Ceuta",0
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Ceuta",0
2015,2,"Eixample",5,"el Fort Pienc","Ceuta",1
2015,2,"Eixample",6,"la Sagrada Família","Ceuta",0
2015,2,"Eixample",7,"la Dreta de l'Eixample","Ceuta",0
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Ceuta",0
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Ceuta",0
2015,2,"Eixample",10,"Sant Antoni","Ceuta",0
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Ceuta",1
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Ceuta",0
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Ceuta",0
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Ceuta",2
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Ceuta",0
2015,3,"Sants-Montjuïc",16,"la Bordeta","Ceuta",0
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Ceuta",0
2015,3,"Sants-Montjuïc",18,"Sants","Ceuta",0
2015,4,"Les Corts",19,"les Corts","Ceuta",0
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Ceuta",0
2015,4,"Les Corts",21,"Pedralbes","Ceuta",0
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Ceuta",0
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Ceuta",0
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Ceuta",0
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Ceuta",0
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Ceuta",1
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Ceuta",0
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Ceuta",0
2015,6,"Gràcia",29,"el Coll","Ceuta",0
2015,6,"Gràcia",30,"la Salut","Ceuta",0
2015,6,"Gràcia",31,"la Vila de Gràcia","Ceuta",2
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Ceuta",0
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Ceuta",0
2015,7,"Horta-Guinardó",34,"Can Baró","Ceuta",0
2015,7,"Horta-Guinardó",35,"el Guinardó","Ceuta",0
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Ceuta",0
2015,7,"Horta-Guinardó",37,"el Carmel","Ceuta",0
2015,7,"Horta-Guinardó",38,"la Teixonera","Ceuta",0
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Ceuta",0
2015,7,"Horta-Guinardó",40,"Montbau","Ceuta",1
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Ceuta",0
2015,7,"Horta-Guinardó",42,"la Clota","Ceuta",0
2015,7,"Horta-Guinardó",43,"Horta","Ceuta",0
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Ceuta",2
2015,8,"Nou Barris",45,"Porta","Ceuta",1
2015,8,"Nou Barris",46,"el Turó de la Peira","Ceuta",0
2015,8,"Nou Barris",47,"Can Peguera","Ceuta",0
2015,8,"Nou Barris",48,"la Guineueta","Ceuta",0
2015,8,"Nou Barris",49,"Canyelles","Ceuta",1
2015,8,"Nou Barris",50,"les Roquetes","Ceuta",0
2015,8,"Nou Barris",51,"Verdun","Ceuta",0
2015,8,"Nou Barris",52,"la Prosperitat","Ceuta",0
2015,8,"Nou Barris",53,"la Trinitat Nova","Ceuta",0
2015,8,"Nou Barris",54,"Torre Baró","Ceuta",0
2015,8,"Nou Barris",55,"Ciutat Meridiana","Ceuta",0
2015,8,"Nou Barris",56,"Vallbona","Ceuta",0
2015,9,"Sant Andreu",57,"la Trinitat Vella","Ceuta",2
2015,9,"Sant Andreu",58,"Baró de Viver","Ceuta",0
2015,9,"Sant Andreu",59,"el Bon Pastor","Ceuta",1
2015,9,"Sant Andreu",60,"Sant Andreu","Ceuta",0
2015,9,"Sant Andreu",61,"la Sagrera","Ceuta",0
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Ceuta",3
2015,9,"Sant Andreu",63,"Navas","Ceuta",1
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Ceuta",5
2015,10,"Sant Martí",65,"el Clot","Ceuta",2
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Ceuta",0
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Ceuta",0
2015,10,"Sant Martí",68,"el Poblenou","Ceuta",0
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Ceuta",0
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Ceuta",1
2015,10,"Sant Martí",71,"Provençals del Poblenou","Ceuta",0
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Ceuta",0
2015,10,"Sant Martí",73,"la Verneda i la Pau","Ceuta",0
2015,99,"No consta",99,"No consta","Ceuta",0
2015,1,"Ciutat Vella",1,"el Raval","Melilla",29
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Melilla",5
2015,1,"Ciutat Vella",3,"la Barceloneta","Melilla",0
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Melilla",6
2015,2,"Eixample",5,"el Fort Pienc","Melilla",1
2015,2,"Eixample",6,"la Sagrada Família","Melilla",2
2015,2,"Eixample",7,"la Dreta de l'Eixample","Melilla",0
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Melilla",0
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Melilla",0
2015,2,"Eixample",10,"Sant Antoni","Melilla",1
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Melilla",1
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Melilla",3
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Melilla",3
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Melilla",0
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Melilla",1
2015,3,"Sants-Montjuïc",16,"la Bordeta","Melilla",0
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Melilla",0
2015,3,"Sants-Montjuïc",18,"Sants","Melilla",13
2015,4,"Les Corts",19,"les Corts","Melilla",0
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Melilla",0
2015,4,"Les Corts",21,"Pedralbes","Melilla",0
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Melilla",0
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Melilla",1
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Melilla",0
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Melilla",1
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Melilla",0
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Melilla",1
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Melilla",0
2015,6,"Gràcia",29,"el Coll","Melilla",0
2015,6,"Gràcia",30,"la Salut","Melilla",0
2015,6,"Gràcia",31,"la Vila de Gràcia","Melilla",0
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Melilla",0
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Melilla",0
2015,7,"Horta-Guinardó",34,"Can Baró","Melilla",0
2015,7,"Horta-Guinardó",35,"el Guinardó","Melilla",0
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Melilla",0
2015,7,"Horta-Guinardó",37,"el Carmel","Melilla",0
2015,7,"Horta-Guinardó",38,"la Teixonera","Melilla",1
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Melilla",0
2015,7,"Horta-Guinardó",40,"Montbau","Melilla",1
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Melilla",0
2015,7,"Horta-Guinardó",42,"la Clota","Melilla",0
2015,7,"Horta-Guinardó",43,"Horta","Melilla",2
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Melilla",0
2015,8,"Nou Barris",45,"Porta","Melilla",1
2015,8,"Nou Barris",46,"el Turó de la Peira","Melilla",0
2015,8,"Nou Barris",47,"Can Peguera","Melilla",1
2015,8,"Nou Barris",48,"la Guineueta","Melilla",0
2015,8,"Nou Barris",49,"Canyelles","Melilla",1
2015,8,"Nou Barris",50,"les Roquetes","Melilla",0
2015,8,"Nou Barris",51,"Verdun","Melilla",0
2015,8,"Nou Barris",52,"la Prosperitat","Melilla",0
2015,8,"Nou Barris",53,"la Trinitat Nova","Melilla",1
2015,8,"Nou Barris",54,"Torre Baró","Melilla",0
2015,8,"Nou Barris",55,"Ciutat Meridiana","Melilla",0
2015,8,"Nou Barris",56,"Vallbona","Melilla",0
2015,9,"Sant Andreu",57,"la Trinitat Vella","Melilla",8
2015,9,"Sant Andreu",58,"Baró de Viver","Melilla",0
2015,9,"Sant Andreu",59,"el Bon Pastor","Melilla",1
2015,9,"Sant Andreu",60,"Sant Andreu","Melilla",0
2015,9,"Sant Andreu",61,"la Sagrera","Melilla",1
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Melilla",0
2015,9,"Sant Andreu",63,"Navas","Melilla",3
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Melilla",0
2015,10,"Sant Martí",65,"el Clot","Melilla",0
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Melilla",0
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Melilla",0
2015,10,"Sant Martí",68,"el Poblenou","Melilla",0
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Melilla",0
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Melilla",0
2015,10,"Sant Martí",71,"Provençals del Poblenou","Melilla",3
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Melilla",2
2015,10,"Sant Martí",73,"la Verneda i la Pau","Melilla",0
2015,99,"No consta",99,"No consta","Melilla",0
2015,1,"Ciutat Vella",1,"el Raval","Estranger",2822
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Estranger",1381
2015,1,"Ciutat Vella",3,"la Barceloneta","Estranger",914
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Estranger",1475
2015,2,"Eixample",5,"el Fort Pienc","Estranger",958
2015,2,"Eixample",6,"la Sagrada Família","Estranger",1560
2015,2,"Eixample",7,"la Dreta de l'Eixample","Estranger",1637
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Estranger",1506
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Estranger",1586
2015,2,"Eixample",10,"Sant Antoni","Estranger",1020
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Estranger",1357
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Estranger",3
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Estranger",402
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Estranger",279
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Estranger",412
2015,3,"Sants-Montjuïc",16,"la Bordeta","Estranger",264
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Estranger",511
2015,3,"Sants-Montjuïc",18,"Sants","Estranger",808
2015,4,"Les Corts",19,"les Corts","Estranger",816
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Estranger",455
2015,4,"Les Corts",21,"Pedralbes","Estranger",392
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Estranger",60
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Estranger",490
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Estranger",315
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Estranger",538
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Estranger",1034
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Estranger",595
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Estranger",273
2015,6,"Gràcia",29,"el Coll","Estranger",136
2015,6,"Gràcia",30,"la Salut","Estranger",232
2015,6,"Gràcia",31,"la Vila de Gràcia","Estranger",1682
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Estranger",699
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Estranger",448
2015,7,"Horta-Guinardó",34,"Can Baró","Estranger",125
2015,7,"Horta-Guinardó",35,"el Guinardó","Estranger",591
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Estranger",53
2015,7,"Horta-Guinardó",37,"el Carmel","Estranger",373
2015,7,"Horta-Guinardó",38,"la Teixonera","Estranger",146
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Estranger",98
2015,7,"Horta-Guinardó",40,"Montbau","Estranger",88
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Estranger",63
2015,7,"Horta-Guinardó",42,"la Clota","Estranger",9
2015,7,"Horta-Guinardó",43,"Horta","Estranger",395
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Estranger",307
2015,8,"Nou Barris",45,"Porta","Estranger",311
2015,8,"Nou Barris",46,"el Turó de la Peira","Estranger",249
2015,8,"Nou Barris",47,"Can Peguera","Estranger",9
2015,8,"Nou Barris",48,"la Guineueta","Estranger",121
2015,8,"Nou Barris",49,"Canyelles","Estranger",35
2015,8,"Nou Barris",50,"les Roquetes","Estranger",313
2015,8,"Nou Barris",51,"Verdun","Estranger",231
2015,8,"Nou Barris",52,"la Prosperitat","Estranger",341
2015,8,"Nou Barris",53,"la Trinitat Nova","Estranger",126
2015,8,"Nou Barris",54,"Torre Baró","Estranger",31
2015,8,"Nou Barris",55,"Ciutat Meridiana","Estranger",260
2015,8,"Nou Barris",56,"Vallbona","Estranger",12
2015,9,"Sant Andreu",57,"la Trinitat Vella","Estranger",227
2015,9,"Sant Andreu",58,"Baró de Viver","Estranger",6
2015,9,"Sant Andreu",59,"el Bon Pastor","Estranger",142
2015,9,"Sant Andreu",60,"Sant Andreu","Estranger",440
2015,9,"Sant Andreu",61,"la Sagrera","Estranger",342
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Estranger",197
2015,9,"Sant Andreu",63,"Navas","Estranger",336
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Estranger",762
2015,10,"Sant Martí",65,"el Clot","Estranger",431
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Estranger",461
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Estranger",212
2015,10,"Sant Martí",68,"el Poblenou","Estranger",682
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Estranger",357
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Estranger",562
2015,10,"Sant Martí",71,"Provençals del Poblenou","Estranger",358
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Estranger",304
2015,10,"Sant Martí",73,"la Verneda i la Pau","Estranger",325
2015,99,"No consta",99,"No consta","Estranger",3
